;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-26,84;-332,84;-26,85;-26,84;-26,85;-26,84;-26,85;-26,84
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-22851,82;;-22534,00;-25503,43;-25915,87;-26011,66;-26143,58;-26231,19
7 + Sonstige ordentliche Ertäge;-215,00;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-23093,66;-332,84;-22560,85;-25530,27;-25942,72;-26038,50;-26170,43;-26258,03
11 - Personalaufwendungen;1819355,56;1850013,25;1985757,89;1494019,84;1514743,53;1534461,13;1554155,05;1572976,49
12 - Versorgungsaufwendungen;0,95;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;19452,15;29358,00;21250,00;24815,72;25509,32;26223,32;26959,48;27717,68
14 - Bilanzielle Abschreibungen;4005,92;4178,66;3760,03;2525,37;72,66;72,66;72,66;39,68
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;24842,93;23308,71;27936,27;28479,03;28479,00;28479,00;28479,00;28479,00
17 = Ordentliche Aufwendungen (Summe 11-16);1867657,51;1906858,62;2038704,19;1549839,96;1568804,51;1589236,11;1609666,19;1629212,85
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1844563,85;1906525,78;2016143,34;1524309,69;1542861,79;1563197,61;1583495,76;1602954,82
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1844563,85;1906525,78;2016143,34;1524309,69;1542861,79;1563197,61;1583495,76;1602954,82
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1844563,85;1906525,78;2016143,34;1524309,69;1542861,79;1563197,61;1583495,76;1602954,82
27 + Erträge aus internen Leistungsbeziehungen;-1809175,03;-1874372,35;-1976339,34;-1510982,46;-1526694,56;-1545629,86;-1564462,71;-1582514,20
28 - Aufwendungen aus internen Leistungsbeziehungen;109213,16;119822,56;120439,52;109184,87;107618,73;107753,53;107815,14;107871,38
29 = Ergebnis  (= 26, 27, 28);144601,98;151975,99;160243,52;122512,10;123785,96;125321,28;126848,19;128312,00
