;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-617,66;-57,88;-57,88;-29,41;-29,40;-29,41;-29,40;-29,41
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-12530,53;;-13946,09;-19905,38;-20129,30;-20045,19;-20060,39;-20119,77
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-13148,19;-57,88;-14003,97;-19934,79;-20158,70;-20074,60;-20089,79;-20149,18
11 - Personalaufwendungen;962112,12;1008802,97;1143069,61;1096174,36;1103779,24;1108438,88;1117588,74;1131100,12
12 - Versorgungsaufwendungen;0,61;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;19925,62;33695,01;29196,00;30427,00;31310,00;32220,00;33157,00;34122,00
14 - Bilanzielle Abschreibungen;768,15;208,37;208,37;173,37;173,37;173,36;173,37;173,37
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;67216,93;62266,11;69403,04;75150,00;75150,00;75150,00;75150,00;75150,00
17 = Ordentliche Aufwendungen (Summe 11-16);1050023,43;1104972,46;1241877,02;1201924,73;1210412,61;1215982,24;1226069,11;1240545,49
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1036875,24;1104914,58;1227873,05;1181989,94;1190253,91;1195907,64;1205979,32;1220396,31
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1036875,24;1104914,58;1227873,05;1181989,94;1190253,91;1195907,64;1205979,32;1220396,31
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1036875,24;1104914,58;1227873,05;1181989,94;1190253,91;1195907,64;1205979,32;1220396,31
27 + Erträge aus internen Leistungsbeziehungen;-1034846,84;-1108752,65;-1223323,20;-1179050,57;-1185591,32;-1190875,37;-1200214,25;-1213588,68
28 - Aufwendungen aus internen Leistungsbeziehungen;80050,92;93736,75;94638,35;92658,93;91465,95;91524,88;91549,25;91591,24
29 = Ergebnis  (= 26, 27, 28);82079,32;89898,68;99188,20;95598,30;96128,54;96557,15;97314,32;98398,87
