;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-4173,18;;-4625,85;-4263,85;-4322,71;-4317,74;-4318,49;-4317,35
7 + Sonstige ordentliche Ertäge;-10,00;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-4183,18;;-4625,85;-4263,85;-4322,71;-4317,74;-4318,49;-4317,35
11 - Personalaufwendungen;337720,38;353262,69;406766,59;243969,72;246440,36;248375,44;250250,80;252322,20
12 - Versorgungsaufwendungen;0,20;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3671,90;5204,02;3750,00;4379,28;4501,68;4627,68;4757,52;4891,32
14 - Bilanzielle Abschreibungen;230,06;97,09;97,09;91,82;16,71;6,96;6,96;1,20
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;3702,84;3397,89;9163,69;8460,97;8461,00;8461,00;8461,00;8461,00
17 = Ordentliche Aufwendungen (Summe 11-16);345325,38;361961,69;419777,37;256901,79;259419,75;261471,08;263476,28;265675,72
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);341142,20;361961,69;415151,52;252637,94;255097,04;257153,34;259157,79;261358,37
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);341142,20;361961,69;415151,52;252637,94;255097,04;257153,34;259157,79;261358,37
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);341142,20;361961,69;415151,52;252637,94;255097,04;257153,34;259157,79;261358,37
27 + Erträge aus internen Leistungsbeziehungen;-334686,58;-355899,54;-405287,66;-252590,40;-254624,40;-256541,88;-258400,05;-260440,31
28 - Aufwendungen aus internen Leistungsbeziehungen;20681,04;22794,55;22997,32;20432,17;20172,27;20188,72;20193,16;20198,31
29 = Ergebnis  (= 26, 27, 28);27136,66;28856,70;32861,18;20479,71;20644,91;20800,18;20950,90;21116,37
