;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-322416,70;-14015,76;-71077,01;-73438,60;-72585,89;-71449,96;-70591,37;-70000,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-622,00;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;-110,87;-586,91;-43,20;-594,72;-644,16;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-323149,57;-14602,67;-71120,21;-74033,32;-73230,05;-71449,96;-70591,37;-70000,00
11 - Personalaufwendungen;479301,24;427965,90;432559,56;371575,98;378612,38;386166,86;393965,90;400858,67
12 - Versorgungsaufwendungen;0,33;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;16776,13;19882,16;86889,88;91484,84;91978,84;92487,84;93011,84;93551,84
14 - Bilanzielle Abschreibungen;11417,29;11631,94;5857,81;5896,08;4683,96;3214,72;1778,94;691,84
15 - Transferaufwendungen;6763,89;10000,00;10000,00;10000,00;10000,00;10000,00;10000,00;10000,00
16 - Sonstige ordentliche Aufwendungen;43923,10;50083,96;40097,96;47830,40;48590,40;48590,40;48590,40;48590,40
17 = Ordentliche Aufwendungen (Summe 11-16);558181,98;519563,96;575405,21;526787,30;533865,58;540459,82;547347,08;553692,75
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);235032,41;504961,29;504285,00;452753,98;460635,53;469009,86;476755,71;483692,75
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);235032,41;504961,29;504285,00;452753,98;460635,53;469009,86;476755,71;483692,75
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);235032,41;504961,29;504285,00;452753,98;460635,53;469009,86;476755,71;483692,75
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;116396,77;125146,76;155149,85;133662,67;133306,69;133994,50;134355,93;134662,36
29 = Ergebnis  (= 26, 27, 28);351429,18;630108,05;659434,85;586416,65;593942,22;603004,36;611111,64;618355,11
