;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-3369,60;-6305,06;-3369,60;-3369,60;-3088,80;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-510385,12;-517102,29;-425000,00;-425000,00;-425000,00;-425000,00;-425000,00;-425000,00
5 + Privatrechtliche Leistungsentgelte;-37211,80;-36063,95;-45700,00;-44200,00;-44200,00;-33000,00;-33000,00;-33000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-11151,00;-2151,00;-7400,00;-7400,00;-7400,00;-6500,00;-6500,00;-6500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-562117,52;-561622,30;-481469,60;-479969,60;-479688,80;-464500,00;-464500,00;-464500,00
11 - Personalaufwendungen;1302399,03;1324279,06;1411386,12;1463922,56;1486036,68;1507900,72;1529897,40;1550310,40
12 - Versorgungsaufwendungen;1,04;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;59172,25;71629,90;76426,44;91956,16;93677,48;94949,72;96775,88;98655,96
14 - Bilanzielle Abschreibungen;9085,82;12192,25;8893,48;5234,38;4853,51;1764,66;806,55;806,55
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;104347,80;115881,92;126113,85;81578,12;81578,12;81578,12;81578,12;81578,12
17 = Ordentliche Aufwendungen (Summe 11-16);1475005,94;1523983,13;1622819,89;1642691,22;1666145,79;1686193,22;1709057,95;1731351,03
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);912888,42;962360,83;1141350,29;1162721,62;1186456,99;1221693,22;1244557,95;1266851,03
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);912888,42;962360,83;1141350,29;1162721,62;1186456,99;1221693,22;1244557,95;1266851,03
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);912888,42;962360,83;1141350,29;1162721,62;1186456,99;1221693,22;1244557,95;1266851,03
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;787796,26;774772,38;828066,29;279528,40;279528,40;279528,40;279528,40;279528,40
29 = Ergebnis  (= 26, 27, 28);1700684,68;1737133,21;1969416,58;1442250,02;1465985,39;1501221,62;1524086,35;1546379,43
