;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-618,29;-215,20;-107,04;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-1304868,00;-249642,62;-200000,00;-200000,00;-200000,00;-200000,00;-200000,00;-200000,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-1305486,29;-249857,82;-200107,04;-200000,00;-200000,00;-200000,00;-200000,00;-200000,00
11 - Personalaufwendungen;74821,72;76116,33;78514,98;215175,28;216999,54;218210,24;219340,26;220781,14
12 - Versorgungsaufwendungen;0,05;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;919,07;1095,54;1121,28;4370,16;4483,44;4599,96;4719,96;4843,56
14 - Bilanzielle Abschreibungen;989,65;474,54;409,65;579,41;74,07;74,09;74,07;74,10
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;968974,11;1692097,49;1695279,30;1699648,12;1699648,12;1699748,20;1699748,20;1699748,20
17 = Ordentliche Aufwendungen (Summe 11-16);1045704,60;1769783,90;1775325,21;1919772,97;1921205,17;1922632,49;1923882,49;1925447,00
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);-259781,69;1519926,08;1575218,17;1719772,97;1721205,17;1722632,49;1723882,49;1725447,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);-259781,69;1519926,08;1575218,17;1719772,97;1721205,17;1722632,49;1723882,49;1725447,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);-259781,69;1519926,08;1575218,17;1719772,97;1721205,17;1722632,49;1723882,49;1725447,00
27 + Erträge aus internen Leistungsbeziehungen;-916404,95;-750025,64;-750248,04;-749714,28;-749714,28;-749714,28;-749714,28;-749714,28
28 - Aufwendungen aus internen Leistungsbeziehungen;18826,31;18718,43;17090,70;23511,10;23261,00;23461,09;23497,89;23545,90
29 = Ergebnis  (= 26, 27, 28);-1157360,33;788618,87;842060,83;993569,79;994751,89;996379,30;997666,10;999278,62
