;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-3412,01;-3023,24;-25,89;-3026,70;-3026,68;-41,28;-29,29;-25,89
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-2446,85;-6671,45;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-5858,86;-9694,69;-10025,89;-13026,70;-13026,68;-10041,28;-10029,29;-10025,89
11 - Personalaufwendungen;1130072,98;1189143,07;1418746,13;1266717,13;1283407,14;1298896,21;1314316,28;1329311,29
12 - Versorgungsaufwendungen;0,83;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;47528,50;52905,19;54712,32;41589,76;42699,24;43841,76;45018,84;46231,08
14 - Bilanzielle Abschreibungen;6520,34;5467,20;5324,03;5233,92;3192,55;197,86;186,00;182,50
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;116710,16;93134,46;143955,98;122489,84;122489,84;122489,84;122489,84;122489,84
17 = Ordentliche Aufwendungen (Summe 11-16);1300832,81;1340649,92;1622738,46;1436030,65;1451788,77;1465425,67;1482010,96;1498214,71
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1294973,95;1330955,23;1612712,57;1423003,95;1438762,09;1455384,39;1471981,67;1488188,82
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1294973,95;1330955,23;1612712,57;1423003,95;1438762,09;1455384,39;1471981,67;1488188,82
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1294973,95;1330955,23;1612712,57;1423003,95;1438762,09;1455384,39;1471981,67;1488188,82
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;340014,45;215916,21;285067,10;252071,52;250893,49;252525,51;253201,77;253828,95
29 = Ergebnis  (= 26, 27, 28);1634988,40;1546871,44;1897779,67;1675075,47;1689655,58;1707909,90;1725183,44;1742017,77
