;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-1640,00;-501,98;-3000,00;-3000,00;-3000,00;-3000,00;-3000,00;-3000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-1640,00;-501,98;-3000,00;-3000,00;-3000,00;-3000,00;-3000,00;-3000,00
11 - Personalaufwendungen;148338,45;87883,48;270236,60;135366,04;137493,88;139662,12;142069,28;144371,68
12 - Versorgungsaufwendungen;0,02;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;6750,79;9475,65;42726,08;74143,08;74378,40;74620,80;74870,40;75127,44
14 - Bilanzielle Abschreibungen;56,25;35,76;34,32;7,56;4,20;4,20;4,20;4,20
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;22170,57;22712,70;24300,21;23323,49;23323,49;23323,49;23323,49;23323,49
17 = Ordentliche Aufwendungen (Summe 11-16);177316,08;120107,59;337297,21;232840,17;235199,97;237610,61;240267,37;242826,81
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);175676,08;119605,61;334297,21;229840,17;232199,97;234610,61;237267,37;239826,81
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);175676,08;119605,61;334297,21;229840,17;232199,97;234610,61;237267,37;239826,81
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);175676,08;119605,61;334297,21;229840,17;232199,97;234610,61;237267,37;239826,81
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;35497,66;27285,77;41647,67;30336,64;30124,07;30371,76;30480,46;30579,55
29 = Ergebnis  (= 26, 27, 28);211173,74;146891,38;375944,88;260176,81;262324,04;264982,37;267747,83;270406,36
