;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-5,63;-279,07;-6,60;-5,64;-5,64;-5,64;-5,64;-5,64
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-5340,69;;-7023,10;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-5346,32;-279,07;-7029,70;-5,64;-5,64;-5,64;-5,64;-5,64
11 - Personalaufwendungen;371539,25;396698,34;554349,19;512688,58;516167,37;517903,78;519965,98;523325,50
12 - Versorgungsaufwendungen;0,15;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;12765,96;11283,57;12581,32;11948,16;12211,08;12481,92;12760,72;13048,16
14 - Bilanzielle Abschreibungen;1459,16;487,95;217,32;211,08;149,79;34,32;34,32;21,00
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;24178,97;32250,87;33570,64;32148,20;32148,20;32148,20;32148,20;32148,20
17 = Ordentliche Aufwendungen (Summe 11-16);409943,49;440720,73;600718,47;556996,02;560676,44;562568,22;564909,22;568542,86
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);404597,17;440441,66;593688,77;556990,38;560670,80;562562,58;564903,58;568537,22
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);404597,17;440441,66;593688,77;556990,38;560670,80;562562,58;564903,58;568537,22
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);404597,17;440441,66;593688,77;556990,38;560670,80;562562,58;564903,58;568537,22
27 + Erträge aus internen Leistungsbeziehungen;-426929,76;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;56948,44;91506,74;105814,64;85832,48;85191,67;85609,65;85665,80;85776,42
29 = Ergebnis  (= 26, 27, 28);34615,85;531948,40;699503,41;642822,86;645862,47;648172,23;650569,38;654313,64
