;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-26,36;-26,32;-26,31;-26,31;-26,31;-26,31;-26,31;-26,31
3 + Sonstige Transfererträge;-35761,06;-30987,80;-47500,00;-47500,00;-47500,00;-47500,00;-47500,00;-47500,00
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-35787,42;-31014,12;-47526,31;-47526,31;-47526,31;-47526,31;-47526,31;-47526,31
11 - Personalaufwendungen;800183,18;889833,91;928221,01;747554,37;751311,42;752971,43;760726,78;773220,90
12 - Versorgungsaufwendungen;0,66;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;67186,89;72722,68;92909,00;93425,24;94462,64;95530,88;96631,28;97764,56
14 - Bilanzielle Abschreibungen;921,32;406,33;382,58;209,22;189,01;189,01;188,99;189,01
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;95425,82;91152,48;97475,34;93946,06;93946,06;93946,06;93946,06;93946,06
17 = Ordentliche Aufwendungen (Summe 11-16);963717,87;1054115,40;1118987,93;935134,89;939909,13;942637,38;951493,11;965120,53
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);927930,45;1023101,28;1071461,62;887608,58;892382,82;895111,07;903966,80;917594,22
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);927930,45;1023101,28;1071461,62;887608,58;892382,82;895111,07;903966,80;917594,22
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);927930,45;1023101,28;1071461,62;887608,58;892382,82;895111,07;903966,80;917594,22
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;184670,16;153848,04;161795,75;130591,70;129504,78;130150,08;130495,66;131061,19
29 = Ergebnis  (= 26, 27, 28);1112600,61;1176949,32;1233257,37;1018200,28;1021887,60;1025261,15;1034462,46;1048655,41
