;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-105443,31;-141806,90;-22014,52;-100966,70;-97769,93;-80831,82;-14092,67;-1464,01
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-376619,82;-283804,52;-460000,00;-360000,00;-360000,00;-360000,00;-360000,00;-360000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-222586,33;-184816,49;-210000,00;-210000,00;-210000,00;-210000,00;-210000,00;-210000,00
7 + Sonstige ordentliche Ertäge;-618,09;;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-705267,55;-610427,91;-692514,52;-671466,70;-668269,93;-651331,82;-584592,67;-571964,01
11 - Personalaufwendungen;4647247,91;4700287,77;5327095,05;4118287,45;4178399,94;4236945,07;4295851,21;4351170,25
12 - Versorgungsaufwendungen;3,25;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;690979,03;786286,18;741177,08;729573,60;685661,68;706842,52;710119,00;713493,96
14 - Bilanzielle Abschreibungen;103706,27;153234,96;109134,31;129664,97;115285,07;93118,92;25759,01;10026,47
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;257657,44;209608,25;240361,47;238006,64;233006,64;233006,64;233006,64;233006,64
17 = Ordentliche Aufwendungen (Summe 11-16);5699593,90;5849417,16;6417767,91;5215532,66;5212353,33;5269913,15;5264735,86;5307697,32
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);4994326,35;5238989,25;5725253,39;4544065,96;4544083,40;4618581,33;4680143,19;4735733,31
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);4994326,35;5238989,25;5725253,39;4544065,96;4544083,40;4618581,33;4680143,19;4735733,31
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);4994326,35;5238989,25;5725253,39;4544065,96;4544083,40;4618581,33;4680143,19;4735733,31
27 + Erträge aus internen Leistungsbeziehungen;-1520338,24;-1576477,04;-1516041,00;-1575996,00;-1575996,00;-1575996,00;-1575996,00;-1575996,00
28 - Aufwendungen aus internen Leistungsbeziehungen;978987,95;729146,24;812879,96;623532,55;618824,67;625750,13;628294,87;630555,88
29 = Ergebnis  (= 26, 27, 28);4452976,06;4391658,45;5022092,35;3591602,51;3586912,07;3668335,46;3732442,06;3790293,19
